id,description,title,country,date_end,date_start,person,link,location,location_category,location_name
3570,,Sammanträde i H.M. Konungens råd för mark- och byggnadsfrågor,Sverige,,2015-12-11T00:00:00,Kungen,,,slottet,
3571,,"Företräde för Ungt ledarskaps ordförande Lars Bergman, marknadschef Eva Fernvall och Scouternas generalsekreterare Katarina Hedberg",Sverige,,2015-12-14T00:00:00,Kungen,,Kungliga slottet,slottet,
3572,,Avskedsaudiens för Kubas ambassadör H.E. Mr. Fransisco Roberto Florentino Graupera,Sverige,,2015-12-14T00:00:00,Kungen,,Kungliga slottet,slottet,
3573,,Avskedsaudiens för Tjeckiens ambassadör H.E. Ms. Jana Hynková,Sverige,,2015-12-14T00:00:00,Kungen,,Kungliga slottet,slottet,
3574,,"Högtidliga audienser - Moldavien, Togo, Benin",Sverige,,2015-12-15T00:00:00,Kungen,,Kungliga slottet,slottet,
3575,,Utrikesnämnd,Sverige,,2015-12-21T00:00:00,Kungen,,Kungliga slottet,slottet,
3576,,Företräde för fv. överbefälhavare Sverker Göranson,Sverige,,2015-12-21T00:00:00,Kungen,,Kungliga slottet,slottet,
3577,,"Möte med svenska hjälparbetare som återvänt från eboladrabbade områden i Västafrika, Kungliga slottet",Sverige,,2015-01-13T00:00:00,Drottningen,,,slottet,
3578,,"Lunch för säkerhetspolischefen Anders Thornberg, Kungliga slottet",Sverige,,2015-01-27T00:00:00,Drottningen,,,slottet,
3579,,"Mentor Executive Committee Meeting, Stockholm",Sverige,,2015-01-27T00:00:00,Drottningen,,,inrikes,Sverige
3580,,"Närvaro vid Kungliga Klubbarnas fest, Grand Hôtel, Stockholm",Sverige,,2015-02-06T00:00:00,Drottningen,,,inrikes,Sverige
3581,,"Närvaro vid Kungliga Operans föreställning ""Written on Skin""",Sverige,,2015-02-12T00:00:00,Drottningen,,,inrikes,
3582,,"UD-information inför statsbesöket till Finland, Kungliga slottet",Sverige,,2015-02-16T00:00:00,Drottningen,,,slottet,
3583,,"Intervju med finsk media inför statsbesöket till Finland, Kungliga slottet",Sverige,,2015-02-16T00:00:00,Drottningen,,,slottet,
3584,,"Lunch för inrikesminister Anders Ygeman, Kungliga slottet",Sverige,,2015-02-17T00:00:00,Drottningen,,,slottet,
3585,,"Middag hos Finlands ambassadör med anledning av statsbesöket i Finland, Stockholm",Sverige,,2015-02-17T00:00:00,Drottningen,,,inrikes,Sverige
3586,,Köp av den första Majblomman,Sverige,,2015-04-13T00:00:00,Drottningen,,Kungliga slottet,slottet,
3587,,Global Child Forum Partnerdag,Sverige,,2015-04-14T00:00:00,Drottningen,,Kungliga slottet,slottet,
3588,,Executive Committee Meeting World Childhood Foundation,Sverige,,2015-04-21T00:00:00,Drottningen,,,slottet,
3589,,Styrelsemöte med efterföljande årsstämma i Mentor Sverige,Sverige,,2015-04-21T00:00:00,Drottningen,,"Kista grundskola, K&ouml;penhamnsgatan 11",inrikes,
3590,,Företräde för riksdagsman Kent Härstedt,Sverige,,2015-04-22T00:00:00,Drottningen,,Kungliga slottet,slottet,
3591,,Lunch för H.K.H. Prins Radu av Rumänien,Sverige,,2015-05-05T00:00:00,Drottningen,,,slottet,
3592,,Invigning av ett seminarium om Kungliga trädgårdar,Sverige,,2015-05-06T00:00:00,Drottningen,,Drottningholm,slottet,
3593,,Styrelsemöte i Stiftelsen Kungaparets bröllopsfond,Sverige,,2015-05-07T00:00:00,Drottningen,,Kungliga slottet,slottet,
3594,,Styrelsemöte i Stiftelsen Silviahemmet samt certifieringsceremoni,Sverige,,2015-05-11T00:00:00,Drottningen,,Stockholm,inrikes,Sverige
3595,,"Företräde för barn-, äldre- och jämställdhetsminister Åsa Regnér och statssekreterare Pernilla Baralt",Sverige,,2015-05-12T00:00:00,Drottningen,,Kungliga slottet,slottet,
3596,,Närvaro vid Dementia Forum Executive,Sverige,,2015-05-18T00:00:00,Drottningen,http://www.dementiaforumx.org/,,inrikes,
3597,,Närvaro vid årsmöte i Stiftelsen till Arbetsflitens befrämjande,Sverige,,2015-05-19T00:00:00,Drottningen,,,inrikes,
3598,,Mentor International Executive Committee Meeting,Sverige,,2015-05-21T00:00:00,Drottningen,,Kungliga slottet,slottet,
3599,,"UD-information inför statsbesöket från Indien, Kungliga slottet",Sverige,,2015-05-26T00:00:00,Drottningen,,,slottet,
3600,,Närvaro vid broschutdelning till Silviasystrar,Sverige,,2015-05-29T00:00:00,Drottningen,,Silviahemmet,inrikes,
3601,,"Företräde för Melinda Gates, grundare av Bill & Melinda Gates Foundation",Sverige,,2015-06-04T00:00:00,Drottningen,,Kungliga slottet,slottet,
3602,,Närvaro vid nationaldagsfirande,Sverige,,2015-06-06T00:00:00,Drottningen,http://www.lansstyrelsen.se/orebro/Sv/nyheter/2015/Pages/kungaparet-till-orebro-6-juni.aspx,"Skansen, Stockholm",inrikes,Sverige
3603,,Styrelsesammanträde World Childhood Foundation,Sverige,,2015-06-16T00:00:00,Drottningen,http://www.childhood.se/,,slottet,
3604,,Kronprinsessans födelsedag,Sverige,,2015-07-14T00:00:00,Drottningen,http://www.sollidensslott.se/,,slottet,
3605,,"Närvaro vid ""De gamlas dag""",Sverige,,2015-08-26T00:00:00,Drottningen,,"Ekebyhovs slottpark, Eker&ouml;",inrikes,
3606,,"Närvaro vid konferensen ""6th International Carers Summit - Care and Caring: Future proofing the new demographics""",Sverige,,2015-09-04T00:00:00,Drottningen,http://www.neilstewartassociates.com/sh323,,inrikes,
3607,,Närvaro vid biskopsvigning,Sverige,,2015-09-06T00:00:00,Drottningen,,Uppsala domkyrka,inrikes,Sverige
3608,,Närvaro vid gudstjänst med anledning av riksmötets öppnande,Sverige,,2015-09-15T00:00:00,Drottningen,,"Storkyrkan, Stockholm",inrikes,Sverige
3609,,Närvaro vid riksmötets öppnande,Sverige,,2015-09-15T00:00:00,Drottningen,,"Riksdagen, Stockholm",inrikes,Sverige
3610,,"Företräde för Susanna Slöör, Konstakademien, Tomas Löndahl, Musikaliska akademien och Birgitta Svensson, Vitterhetsakademien",Sverige,,2015-09-28T00:00:00,Drottningen,,Kungliga slottet,slottet,
3611,,UD-information inför statsbesöket till Litauen,Sverige,,2015-09-29T00:00:00,Drottningen,,Kungliga slottet,slottet,
3612,,Diplomatmottagning,Sverige,,2015-09-29T00:00:00,Drottningen,,Kungliga slottet,slottet,
3613,,Närvaro vid stipendieutdelning i stiftelsen Frimurare Barnhuset,Sverige,,2015-09-30T00:00:00,Drottningen,https://www.frimurarorden.se/organisation/barmhartighetsverksamhet/barnhusstiftelsen/,,inrikes,
3614,,Diplomceremoni för Majblomman 2015,Sverige,,2015-09-30T00:00:00,Drottningen,http://www.majblomman.se/,,slottet,
3615,,Styrelsemöte i Stiftelsen Care About the Children,Sverige,,2015-10-14T00:00:00,Drottningen,http://drottningsilviasstiftelse.se/,,slottet,
3616,,Företräde för Global Child Forums ordförande Ulf Karlberg,Sverige,,2015-11-24T00:00:00,Drottningen,,,slottet,
3617,,Styrelsesammanträde i Drottning Silvias Jubileumsfond för forskning om barn och handikapp,Sverige,,2015-11-25T00:00:00,Drottningen,/monarkinhovstaterna/kungligastiftelser/kungafamiljensstiftelser/drottningsilviasjubileumsfond.4.292a62ce13848168ac536d6.html,,slottet,
3618,,Närvaro vid COP21,Sverige,,2015-11-30T00:00:00,Drottningen,http://www.cop21paris.org/,,inrikes,
3619,,Styrelsesammanträde i Stiftelsen Silviahemmet,Sverige,,2015-12-07T00:00:00,Drottningen,http://www.silviahemmet.se/,,slottet,
3620,,Mentor International Executive Committee meeting,Sverige,,2015-12-08T00:00:00,Drottningen,http://mentorinternational.org/,,slottet,
3621,,Närvaro vid utdelning av 2015-års Nobelpris,Sverige,,2015-12-10T00:00:00,Drottningen,http://www.nobelprize.org/,,inrikes,
3622,,"Möte med svenska hjälparbetare som återvänt från eboladrabbade områden i Västafrika, Kungliga slottet",Sverige,,2015-01-13T00:00:00,Kungaparet,,,slottet,
3623,,"Lunch för säkerhetspolischefen Anders Thornberg, Kungliga slottet",Sverige,,2015-01-27T00:00:00,Kungaparet,,,slottet,
3624,,"Närvaro vid Kungliga Klubbarnas fest, Grand Hôtel, Stockholm",Sverige,,2015-02-06T00:00:00,Kungaparet,,,inrikes,Sverige
3625,,"Intervju med finsk media inför statsbesöket till Finland, Kungliga slottet",Sverige,,2015-02-16T00:00:00,Kungaparet,,,slottet,
3626,,"Lunch för inrikesminister Anders Ygeman, Kungliga slottet",Sverige,,2015-02-17T00:00:00,Kungaparet,,,slottet,
3627,,"Middag hos Finlands ambassadör med anledning av statsbesöket i Finland, Stockholm",Sverige,,2015-02-17T00:00:00,Kungaparet,,,inrikes,Sverige
3628,,Styrelsemöte i Stiftelsen Kungaparets bröllopsfond,Sverige,,2015-05-07T00:00:00,Kungaparet,,Kungliga slottet,slottet,
3629,,"UD-information inför statsbesöket från Indien, Kungliga slottet",Sverige,,2015-05-26T00:00:00,Kungaparet,,,slottet,
3630,,Närvaro vid nationaldagsfirande,Sverige,,2015-06-06T00:00:00,Kungaparet,http://www.lansstyrelsen.se/orebro/Sv/nyheter/2015/Pages/kungaparet-till-orebro-6-juni.aspx,"Skansen, Stockholm",inrikes,Sverige
3631,,Kronprinsessans födelsedag,Sverige,,2015-07-14T00:00:00,Kungaparet,http://www.sollidensslott.se/,,slottet,
3632,,Närvaro vid biskopsvigning,Sverige,,2015-09-06T00:00:00,Kungaparet,,Uppsala domkyrka,inrikes,Sverige
3633,,Närvaro vid gudstjänst med anledning av riksmötets öppnande,Sverige,,2015-09-15T00:00:00,Kungaparet,,"Storkyrkan, Stockholm",inrikes,Sverige
