id,description,title,country,date_end,date_start,person,link,location
1257,H.K.H. Kronprinsregenten holder Statsråd på Det kongelige slott (11.00),Statsråd,Norge,,2015-04-17T00:00:00,Kronprins Haakon  ,,
1258,"DD.KK.HH. Kronprinsen og Kronprinsessen deltar ved feiringen av H.M. Dronning Margrethe av Danmarks 75-årsjubileum, København.",Dronning Margrethe 75 år,Norge,,2015-04-16T00:00:00,Kronprins Haakon  ,/nyhet.html?tid=126827&sek=26939,
1259,H.K.H. Kronprinsen deltar på Dignity Day på Risør videregående skole.,Dignity Day,Norge,,2015-04-15T00:00:00,Kronprins Haakon  ,,
1260,"H.K.H. Kronprinsen deltar på en topptur med skredvarslere fra Norges vassdrags- og energidirektorat, Troms.",Skredvarsling,Norge,,2015-03-23T00:00:00,Kronprins Haakon  ,/nyhet.html?tid=126499&sek=26939,
1261,H.M. Kongen holder Statsråd på Det kongelige slott. H.K.H. Kronprinsen vil også være til stede (11.00).,Statsråd ,Norge,,2015-03-20T00:00:00,Kronprins Haakon  ,,
1262,"Statsbesøk fra Latvia: DD.MM. Kongen og Dronningen, DD.KK.HH. Kronprinsen og Kronprinsessen, og Prinsesse Astrid, fru Ferner, er H.E. President Andris Bērziņš’ gjester  under en offisiell lunsj i Oslo Militære Samfund (13.00).",Offisiell lunsj,Norge,,2015-03-19T00:00:00,Kronprins Haakon  ,,
1263,Statsbesøk fra Latvia: DD.MM. Kongen og Dronningen ønsker H.E. President Andris Bērziņš velkommen på Slottsplassen.  DD.KK.HH. Kronprinsen og Kronprinsessen vil også være til stede (11.00).,Velkomstseremoni,Norge,,2015-03-18T00:00:00,Kronprins Haakon  ,,
1264,DD.KK.HH. Kronprinsen og Kronprinsessen deltar på styremøte i Kronprinsparets fond (09.00).,Styremøte,Norge,,2015-03-16T00:00:00,Kronprins Haakon  ,,
1265,"DD.MM. Kongen og Dronningen, DD.KK.HH. Kronprinsen og Kronprinsessen og Prinsesse Astrid, fru Ferner, er til stede under world cup nordiske grener i Holmenkollen.",Holmenkollen,Norge,,2015-03-15T00:00:00,Kronprins Haakon  ,/nyhet.html?tid=126349&sek=26939,
1266,H.M. Kongen mottar statsministeren i audiens. H.K.H. Kronprinsen vil også være til stede (10.15).,Fast audiens,Norge,,2015-03-13T00:00:00,Kronprins Haakon  ,,
1267,"DD.KK.HH. Kronprins Frederik av Danmark og Kronprins Haakon foretar den offisielle åpningen av ny sjøkabel mellom Norge og Danmark, i Kristiansand og Tjele.",Åpner kraftforbindelse,Norge,,2015-03-12T00:00:00,Kronprins Haakon  ,/nyhet.html?tid=126252&sek=26939,
1268,H.K.H. Kronprinsregenten holder Statsråd på Det kongelige slott (11.00),Statsråd ,Norge,,2015-03-06T00:00:00,Kronprins Haakon  ,,
1269,H.K.H. Kronprinsregenten mottar utenriksråden i audiens (10.00).,Fast audiens,Norge,,2015-03-05T00:00:00,Kronprins Haakon  ,,
1270,DD.KK.HH. Kronprinsregenten og Kronprinsessen deltar på Pøbelseminar under årets Pøbelkonferanse i Stavanger.,Pøbelseminar,Norge,,2015-03-03T00:00:00,Kronprins Haakon  ,/nyhet.html?tid=126118&sek=26939,
1271,H.K.H. Kronprinsregenten mottar forsvarssjefen i audiens (11.30).,Fast audiens,Norge,,2015-03-02T00:00:00,Kronprins Haakon  ,,
1272,DD.KK.HH. Kronprinsen og Kronprinsessen er til stede under VM i nordiske grener i Sverige.,VM nordiske grener,Norge,2015-03-01 00:00:00,2015-02-27T00:00:00,Kronprins Haakon  ,/nyhet.html?tid=126115&sek=26939,
1273,H.K.H. Kronprinsregenten holder Statsråd på Det kongelige slott (11.00),Statsråd ,Norge,,2015-02-27T00:00:00,Kronprins Haakon  ,,
1274,"H.K.H. Kronprinsen er til stede ved 75-årsmarkeringen for opprettelsen av the Special Operations Executive og 70-årsjubileet for Special Forces Club, London.",Jubileumsmarkeringer,Norge,,2015-02-25T00:00:00,Kronprins Haakon  ,/nyhet.html?tid=126033&sek=26939,
1275,H.K.H. Kronprinsregenten mottar generalinspektøren for Hæren i audiens (11.30).,Fast audiens,Norge,,2015-02-23T00:00:00,Kronprins Haakon  ,,
1276,H.K.H. Kronprinsregenten holder Statsråd på Det kongelige slott (11.00),Statsråd ,Norge,,2015-02-13T00:00:00,Kronprins Haakon  ,,
1277,H.M. Dronningen mottar utenriksministeren i audiens. H.K.H. Kronprinsen vil også være til stede (10.00).,Fast audiens,Norge,,2015-02-12T00:00:00,Kronprins Haakon  ,,
1278,"H.K.H. Kronprinsen besøker skiprodusenten Madshus, Biri (11.50).",Bedriftsbesøk til Madshus,Norge,,2015-02-11T00:00:00,Kronprins Haakon  ,,
1279,H.K.H. Kronprinsregenten er til stede på mottakelse i anledning Gunnar Stålsetts 80-årsdag (15.00).,Mottakelse,Norge,,2015-02-10T00:00:00,Kronprins Haakon  ,,
1280,H.K.H. Kronprinsen besøker Øst-Timor 5. - 7. februar i egenskap av goodwill-ambassadør for UNDP.,Besøk til Øst-Timor,Norge,2015-02-07 00:00:00,2015-02-05T00:00:00,Kronprins Haakon  ,/nyhet.html?tid=125670&sek=26939,
1281,"Prinsesse Astrid, fru Ferner, DD.MM. Kongen og Dronningen, DD.KK.HH. Kronprinsen og Kronprinsessen, Prinsesse Märtha Louise og Ari Behn er til stede ved Johan Martin Ferners bisettelse fra Holmenkollen kapell (13.00).
",Bisettelse,Norge,,2015-02-02T00:00:00,Kronprins Haakon  ,/nyhet.html?tid=125629&sek=26939,
1282,H.M. Kongen mottar utenriksministeren i audiens. H.M. Dronningen og H.K.H. Kronprinsen vil også være til stede (10.00).,Fast audiens,Norge,,2015-01-29T00:00:00,Kronprins Haakon  ,,
1283,H.K.H. Kronprinsen deltar på styremøte i Kronprinsparets fond (09.00).,Styremøte,Norge,,2015-01-28T00:00:00,Kronprins Haakon  ,,
1284,"H.K.H. Kronprinsen er til stede ved 70-årsmarkeringen for frigjøringen av Auschwitz-Birkenau, Auschwitz, Polen (15.30).",Frigjøringen av Auschwitz-Birkenau,Norge,,2015-01-27T00:00:00,Kronprins Haakon  ,/nyhet.html?tid=125469&sek=26939,
1285,H.K.H. Kronprinsen mottar Abid Raja i audiens (13.00).,Audiens,Norge,,2015-01-26T00:00:00,Kronprins Haakon  ,,
1286,"H.K.H. Kronprinsen er til stede ved kondolanseseremoni i anledning H.M. Kong Abdullah bin Abdul-Aziz Al Sauds bortgang, Riyadh (16.00).",Kondolanseseremoni ,Norge,,2015-01-24T00:00:00,Kronprins Haakon  ,,
1287,"H.K.H. Kronprinsen er til stede under World Economic Forum, Davos, 22. -  24. januar. ",World Economic Forum,Norge,2015-01-24 00:00:00,2015-01-22T00:00:00,Kronprins Haakon  ,/nyhet.html?tid=125202&sek=26939,
1288,"DD.KK.HH. Kronprinsen og Kronprinsessen besøker Universitetet i Oslo, blant annet for et seminar om universitetets tverrfaglige respons på globale utfordringer, Universitetet i Oslo (09.00).",Universitetet i Oslo,Norge,,2015-01-19T00:00:00,Kronprins Haakon  ,/nyhet.html?tid=124923&sek=26939,
1289,H.K.H. Kronprinsen deltar på åpningen av skreifisket i Torsken kommune (14. - 15. januar).,Skreisesongen 2015,Norge,2015-01-15 00:00:00,2015-01-14T00:00:00,Kronprins Haakon  ,/nyhet.html?tid=124769&sek=26939,
1290,"DD.KK.HH. Kronprinsen og Kronprinsessen er til stede ved åpningen av Friluftslivets år, Tøyenparken i Oslo (11.00).",Friluftslivets år,Norge,,2015-01-13T00:00:00,Kronprins Haakon  ,/nyhet.html?tid=124730&sek=26939,
1291,DD.KK.HH. Kronprinsen og Kronprinsessen er vertskap for Vismennenes Dag - en samling for unge ledere - på Skaugum (09.00).,Vismennenes Dag,Norge,,2015-01-09T00:00:00,Kronprins Haakon  ,/nyhet.html?tid=124601&sek=26939,
1292,"H.K.H. Kronprinsen er til stede ved NHOs årskonferanse i Operaen, Oslo (09.00). ",NHOs årskonferanse,Norge,,2015-01-08T00:00:00,Kronprins Haakon  ,/nyhet.html?tid=124593&sek=26939,
1293,DD.MM. Kongen og Dronningen holder lunsj for Regjeringen på Det kongelige slott. DD.KK.HH. Kronprinsen og Kronprinsessen vil også være til stede (12.30).,Offisiell lunsj,Norge,,2015-12-18T00:00:00,Kronprinsesse Mette-Marit ,,
1294,"H.K.H. Kronprinsen og Kronprinsessen møter frivillige, Dikemark asylmottak (15.30)",Møter frivillige,Norge,,2015-12-15T00:00:00,Kronprinsesse Mette-Marit ,/nyhet.html?tid=130968&sek=26939,
1295,DD.KK.HH. Kronprinsen og Kronprinsessen er til stede under Nobelkonserten i Telenor Arena (19.00).  ,Nobelkonserten,Norge,,2015-12-11T00:00:00,Kronprinsesse Mette-Marit ,,
1296,"H.K.H. Kronprinsessen er til stede under Redd Barnas fredsprisfest på Nobels Fredssenter i Oslo, 11.30.",Redd Barnas fredsprisfest,Norge,,2015-12-10T00:00:00,Kronprinsesse Mette-Marit ,,
1297,DD.MM. Kongen og Dronningen holder middag for fylkesmennene på Det kongelige slott. DD.KK.HH. Kronprinsen og Kronprinsessen vil også være til stede (20.00).,Offisiell middag,Norge,,2015-12-08T00:00:00,Kronprinsesse Mette-Marit ,,
1298,H.M. Kongen holder mottakelse på Det kongelige slott for mottakere av Kongens fortjenstmedalje. H.K.H. Kronprinsessen vil også være til stede (14.00).,Mottakelse,Norge,,2015-11-26T00:00:00,Kronprinsesse Mette-Marit ,,
1299,DD.KK.HH. Kronprinsen og Kronprinsessen holder partnermiddag på Skaugum (19.30).,Global Dignity,Norge,,2015-11-25T00:00:00,Kronprinsesse Mette-Marit ,,
1300,DD.MM. Kongen og Dronningen holder lunsj for biskopene på Det kongelige slott. DD.KK.HH. Kronprinsen og Kronprinsessen vil også være til stede (14.00).,Lunsj for biskopene,Norge,,2015-11-24T00:00:00,Kronprinsesse Mette-Marit ,,
1301,DD.KK.HH. Kronprinsen og Kronprinsessen deltar på styremøte i Kronprinsparets fond (12.00).,Styremøte,Norge,,2015-11-23T00:00:00,Kronprinsesse Mette-Marit ,,
1302,H.K.H. Kronprinsessen deltar ved den offisielle åpningen av Stella-senteret i Tønsberg (10.00).,Stella-senter i Tønsberg,Norge,,2015-11-18T00:00:00,Kronprinsesse Mette-Marit ,/nyhet.html?tid=130519&sek=26939,
1303,H.K.H. Kronprinsessen deltar ved en minnemarkering for ofrene for terroren i Paris utenfor Oslo Rådhus (17.00).,Minnemarkering,Norge,,2015-11-17T00:00:00,Kronprinsesse Mette-Marit ,/nyhet.html?tid=130504&sek=26939,
1304,H.M. Dronningen deltar ved åpningen av Den Norske Turistforeningens TUR-konferanse i Oslo. H.K.H. Kronprinsessen vil også være til stede (08.45).,TUR-konferansen,Norge,,2015-11-13T00:00:00,Kronprinsesse Mette-Marit ,/nyhet.html?tid=130444&sek=26939,
1305,H.M. Kongen og DD.KK.HH. Kronprinsen og Kronprinsessen er til stede på playoff-kampen mellom Norge og Ungarn på Ullevål stadion (20.45),Playoff Norge-Ungarn,Norge,,2015-11-12T00:00:00,Kronprinsesse Mette-Marit ,,
1306,DD.KK.HH. Kronprinsen og Kronprinsessen er til stede ved markeringen av Røde Kors' 150-årsjubileum i Oslo Rådhus (17.00).,Røde Kors 150 år,Norge,,2015-11-04T00:00:00,Kronprinsesse Mette-Marit ,/nyhet.html?tid=130340&sek=26939,
1307,"H.K.H. Kronprinsessen besøker Den nasjonale brukerkonferansen HIV15 - Ny kunnskap – positiv endring, Oslo (09.00).",HIV15,Norge,,2015-11-03T00:00:00,Kronprinsesse Mette-Marit ,/nyhet.html?tid=130314&sek=26939,
1308,"H.K.H. Kronprinsessen er til stede ved markeringen av Zerokonferansens 10-årsjubileum, Oslo kongressenter (09.00).",Zero 10 år,Norge,,2015-10-28T00:00:00,Kronprinsesse Mette-Marit ,/nyhet.html?tid=130278&sek=26939,
1309,"H.K.H. Kronprinsessen er til stede på konferansen SIKT 2015, Bergen.",SIKT 2015,Norge,,2015-10-27T00:00:00,Kronprinsesse Mette-Marit ,/nyhet.html?tid=130214&sek=26939,
1310,"DD.MM. Kongen og Dronningen holder middag for stortingsrepresentantene på Det kongelige slott. DD.KK.HH. Kronprinsen og Kronprinsessen, og Prinsesse Astrid, fru Ferner vil også være til stede (20.00).",Stortingsmiddag,Norge,,2015-10-22T00:00:00,Kronprinsesse Mette-Marit ,/nyhet.html?tid=80555&sek=26939,
